,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
Transaction_ID,Timestamp,Amount,Merchant,Card_Type,Device,Is_Fraud,Estado,Tipo_Comercio,Uso_Internacional,Historial_Usuario
1326,2025-01-25 01:10:00,41.08,Watkins PLC,MasterCard,Tablet,0,Baja California,Supermercado,0,32
1327,2025-01-19 15:05:00,20.1,"Graham, Sanchez and Cox",Visa,Tablet,0,EdoMex,Turismo,0,5
1328,2025-01-22 13:02:00,155.92,Morales-Doyle,MasterCard,Tablet,0,Guanajuato,Supermercado,0,40
1329,2025-01-01 01:08:00,107.5,Patel Ltd,MasterCard,Tablet,0,Nuevo León,Retail,0,6
1330,2025-01-14 08:50:00,68.95,Johnson and Sons,Visa,Tablet,0,Chihuahua,Turismo,0,16
1331,2025-02-02 19:41:00,81.05,"Guerrero, Anderson and Carey",MasterCard,Desktop,0,Puebla,Entretenimiento,0,1
1332,2025-02-04 04:34:00,127.01,Smith-Peters,MasterCard,Mobile,0,Tamaulipas,Entretenimiento,0,13
1333,2025-01-10 17:54:00,25.94,Cobb-Barr,MasterCard,Mobile,0,Nuevo León,Electrónica,0,30
1334,2025-01-13 10:48:00,560.86,"Schultz, Johnson and Jones",MasterCard,Tablet,0,Michoacán,Retail,0,13
1335,2025-01-15 20:59:00,368.06,"Curry, Hawkins and Patel",Amex,Tablet,0,Puebla,Electrónica,0,10
1336,2025-01-26 05:18:00,105.08,Lee LLC,MasterCard,Mobile,0,Puebla,Servicios,0,49
1337,2025-01-22 07:01:00,22.26,Allison and Sons,Discover,Desktop,0,Coahuila,Retail,0,49
1338,2025-02-05 16:49:00,114.01,James-Lewis,MasterCard,Tablet,0,Nuevo León,Entretenimiento,0,33
1339,2025-01-22 07:31:00,7.49,Murray-Evans,Visa,Desktop,0,Michoacán,Supermercado,0,47
1340,2025-01-26 13:57:00,3.11,Gallagher-Baldwin,Discover,Mobile,0,Veracruz,Entretenimiento,0,38
1341,2025-01-02 03:27:00,29.8,Lopez Inc,Amex,Mobile,0,Veracruz,Servicios,0,47
1342,2025-01-25 14:54:00,62.11,"Pacheco, Clark and Fuller",Discover,Tablet,0,Nuevo León,Servicios,0,11
1343,2025-02-03 19:18:00,202.7,Banks Group,Discover,Desktop,0,Guanajuato,Restaurante,0,28
1344,2025-01-24 08:44:00,129.89,Brown Group,Discover,Tablet,0,Chihuahua,Turismo,0,12
1345,2025-02-02 12:50:00,135.75,"Gardner, Anderson and Kim",Visa,Mobile,0,EdoMex,Supermercado,0,2
1346,2025-02-02 08:11:00,55.42,"Stevens, Flowers and Carrillo",Visa,Desktop,0,Sonora,Servicios,0,12
1347,2025-01-30 20:07:00,42.45,Martinez-Johnson,Visa,Tablet,0,Michoacán,Supermercado,0,8
1348,2025-01-13 03:09:00,46.37,Palmer-Morris,Amex,Tablet,0,CDMX,Servicios,0,19
1349,2025-01-26 12:32:00,439.41,"Green, Simpson and Davis",Visa,Tablet,0,Jalisco,Servicios,0,44
1350,2025-01-22 19:33:00,4.09,Kennedy Inc,Visa,Mobile,0,Baja California,Supermercado,0,4
1351,2025-01-09 15:22:00,201.76,Yates-Wilson,Discover,Tablet,0,Coahuila,Restaurante,0,1
1352,2025-01-15 23:58:00,86.44,Rivera-Peck,Visa,Desktop,0,Jalisco,Entretenimiento,0,13
1353,2025-01-16 21:30:00,57.73,Perry Group,MasterCard,Tablet,0,CDMX,Restaurante,0,13
1354,2025-01-03 03:41:00,129.19,Leach-Wells,Visa,Mobile,0,Veracruz,Restaurante,0,5
1355,2025-01-06 20:44:00,66.68,Trevino PLC,Amex,Tablet,0,Tamaulipas,Servicios,0,2
1356,2025-02-04 02:15:00,206.69,Lowe-Garrett,Amex,Mobile,0,Puebla,Entretenimiento,0,44
1357,2025-01-24 12:38:00,230.96,Sharp Inc,MasterCard,Mobile,0,Baja California,Entretenimiento,0,39
1358,2025-01-07 14:56:00,54.77,Martin PLC,Amex,Desktop,0,EdoMex,Entretenimiento,0,17
1359,2025-01-22 23:20:00,32.41,"Brown, Lee and Lopez",Amex,Desktop,0,Guanajuato,Entretenimiento,0,2
1360,2025-02-02 12:11:00,89.73,Pena Inc,Discover,Tablet,0,Nuevo León,Entretenimiento,0,1
1361,2025-01-28 21:16:00,243.46,"Nichols, Chase and Stevenson",MasterCard,Mobile,0,Baja California,Electrónica,0,2
1362,2025-01-09 22:24:00,23.66,Smith-Campbell,Discover,Mobile,0,Puebla,Restaurante,0,22
1363,2025-02-02 23:40:00,97.54,Reyes Inc,Discover,Desktop,0,Puebla,Turismo,0,26
1364,2025-01-01 11:13:00,99.85,Johnson LLC,Visa,Desktop,0,Coahuila,Supermercado,0,48
1365,2025-01-23 09:56:00,132.09,"Nichols, Cross and Morales",MasterCard,Tablet,0,CDMX,Entretenimiento,0,27
1366,2025-01-09 08:58:00,14.11,Ashley-Powell,Visa,Mobile,0,Sonora,Entretenimiento,0,7
1367,2025-01-26 03:48:00,125.82,"Moss, Johnson and Brown",Visa,Desktop,0,Baja California,Supermercado,0,47
1368,2025-01-16 07:18:00,239.73,Jacobson-Thompson,Discover,Tablet,0,Jalisco,Entretenimiento,0,44
1369,2025-01-03 22:14:00,19.81,Wolfe-Reyes,Amex,Mobile,0,Tamaulipas,Supermercado,0,31
1370,2025-01-25 23:21:00,27.12,"Baxter, Sutton and Boyd",MasterCard,Mobile,0,EdoMex,Entretenimiento,0,40
1371,2025-01-05 12:32:00,355.42,Webb Group,Amex,Desktop,0,Jalisco,Electrónica,0,25
1372,2025-02-05 09:17:00,19.96,"Williams, Ramos and Davis",Discover,Tablet,0,Jalisco,Retail,0,24
1373,2025-01-04 14:10:00,192.68,"Frank, Johnson and Cain",Discover,Desktop,0,Coahuila,Electrónica,0,7
1374,2025-01-22 11:50:00,67.78,Harris Inc,Discover,Tablet,0,Coahuila,Restaurante,0,20
1375,2025-01-01 01:53:00,28.4,"Morales, Franklin and Taylor",Discover,Mobile,0,Sonora,Electrónica,0,22
1376,2025-01-31 17:38:00,204.6,Farmer-Thomas,Discover,Tablet,0,Veracruz,Servicios,0,27
1377,2025-01-19 14:31:00,58.93,Weber Ltd,Discover,Tablet,0,Tamaulipas,Turismo,0,28
1378,2025-02-05 03:53:00,72.32,King-Miller,Amex,Tablet,0,Puebla,Supermercado,0,1
1379,2025-01-16 16:56:00,44.51,Cantu-Harmon,Visa,Tablet,0,Coahuila,Servicios,0,9
1380,2025-02-05 05:24:00,89.88,"Tapia, Barnes and King",Amex,Tablet,0,Sonora,Retail,0,41
1381,2025-01-21 15:32:00,17.86,Murray-Caldwell,MasterCard,Desktop,0,Nuevo León,Electrónica,0,38
1382,2025-01-31 04:35:00,49.61,"Medina, Johnson and Frank",Amex,Tablet,0,Baja California,Restaurante,0,14
1383,2025-01-10 09:16:00,348.72,Lee-Kelly,Discover,Tablet,0,Veracruz,Turismo,0,41
1384,2025-01-04 18:50:00,29.86,Green-Murray,Amex,Mobile,0,Coahuila,Electrónica,0,37
1385,2025-01-13 14:01:00,106.93,Davis and Sons,Visa,Tablet,0,Michoacán,Servicios,0,42
1386,2025-01-12 15:12:00,39.33,"Myers, Wang and Bennett",MasterCard,Mobile,0,Puebla,Restaurante,0,29
1387,2025-01-11 04:57:00,148.49,Harvey-Reynolds,Amex,Desktop,0,CDMX,Electrónica,0,32
1388,2025-01-23 20:50:00,14.03,Lewis and Sons,Visa,Desktop,0,Nuevo León,Turismo,0,10
1389,2025-02-04 16:46:00,350.06,Martin-Cox,Amex,Tablet,0,Chihuahua,Supermercado,0,37
1390,2025-01-31 10:05:00,60.48,Smith Inc,MasterCard,Desktop,1,Guanajuato,Retail,0,49
1391,2025-01-23 00:26:00,26.93,"Diaz, Davis and Khan",Amex,Tablet,0,Puebla,Electrónica,0,5
1392,2025-01-15 05:23:00,7.63,Valdez and Sons,Discover,Desktop,0,CDMX,Turismo,0,2
1393,2025-01-08 19:34:00,18.6,Chavez-Mccall,Amex,Tablet,0,CDMX,Turismo,0,31
1394,2025-01-31 02:07:00,73.35,Jackson-Terry,Visa,Tablet,0,Veracruz,Turismo,0,28
1395,2025-01-27 07:25:00,41.1,Blackwell-Snyder,Amex,Mobile,0,Tamaulipas,Turismo,0,3
1396,2025-02-05 15:11:00,176.54,Jones and Sons,Visa,Mobile,0,EdoMex,Supermercado,0,14
1397,2025-01-17 00:30:00,56.37,George-Johnson,MasterCard,Mobile,0,Jalisco,Retail,0,12
1398,2025-01-18 23:30:00,28.6,"Carey, Andrade and Kennedy",Amex,Mobile,0,Jalisco,Restaurante,0,33
1399,2025-01-27 04:48:00,96.01,Cole-Brown,MasterCard,Tablet,0,Michoacán,Entretenimiento,0,7
1400,2025-01-24 20:55:00,122.68,Stone-Harrison,MasterCard,Desktop,0,EdoMex,Restaurante,0,25
1401,2025-01-28 06:45:00,18.28,"Ellis, Johnson and Smith",Amex,Tablet,0,Sonora,Supermercado,0,29
1402,2025-02-02 23:03:00,18.35,"Heath, Colon and Howard",Visa,Mobile,0,Guanajuato,Retail,0,29
1403,2025-01-27 01:44:00,3.74,Bauer-Fisher,MasterCard,Mobile,0,Coahuila,Electrónica,0,42
1404,2025-02-05 17:51:00,133.33,Briggs PLC,MasterCard,Desktop,0,Jalisco,Supermercado,0,49
1405,2025-01-19 18:12:00,109.01,Jones Inc,Amex,Mobile,0,Jalisco,Restaurante,0,1
1406,2025-02-02 03:27:00,64.37,Day Group,Amex,Tablet,0,Tamaulipas,Restaurante,0,2
1407,2025-01-04 14:47:00,185.9,Lara-Johnson,Amex,Tablet,0,Tamaulipas,Servicios,0,14
1408,2025-01-14 14:03:00,163.82,"Oneal, Rodriguez and Cunningham",Amex,Tablet,0,Sonora,Retail,0,26
1409,2025-01-23 09:37:00,88.03,Torres-Green,Amex,Tablet,0,Tamaulipas,Servicios,0,24
1410,2025-01-15 19:25:00,202.7,"Wright, Mccoy and Tyler",Discover,Tablet,0,Sonora,Turismo,0,40
1411,2025-01-14 15:57:00,23.05,Perez-Hall,Amex,Desktop,0,Jalisco,Turismo,0,39
1412,2025-01-07 17:38:00,11.87,Marshall Group,Visa,Tablet,0,Chihuahua,Servicios,0,4
1413,2025-01-08 05:47:00,31.44,Taylor-Williams,MasterCard,Mobile,0,Puebla,Supermercado,0,32
1414,2025-01-31 00:38:00,5.88,"West, Briggs and Gilbert",Visa,Mobile,1,Tamaulipas,Servicios,0,48
1415,2025-01-19 11:03:00,75.75,Vang-Miller,Visa,Mobile,0,CDMX,Retail,0,39
1416,2025-01-26 18:50:00,275.84,Garrison and Sons,Discover,Mobile,0,Jalisco,Entretenimiento,0,3
1417,2025-02-03 10:30:00,4.01,Jacobson and Sons,Amex,Desktop,0,Coahuila,Entretenimiento,0,42
1418,2025-01-26 12:42:00,13.02,Rhodes LLC,MasterCard,Mobile,0,Tamaulipas,Supermercado,0,47
1419,2025-01-29 14:13:00,60.18,Norton-Le,Visa,Desktop,0,Michoacán,Servicios,0,38
1420,2025-01-29 17:04:00,271.62,"Wagner, Sexton and Reyes",Amex,Mobile,0,Nuevo León,Electrónica,0,6
1421,2025-01-06 06:25:00,38,Vega PLC,Amex,Desktop,0,Chihuahua,Entretenimiento,0,26
1422,2025-02-04 09:58:00,70.77,"Schultz, Wood and Gray",Discover,Desktop,0,Chihuahua,Electrónica,0,9
1423,2025-01-04 13:36:00,4.25,"Perez, Jones and Lin",Discover,Desktop,0,Jalisco,Electrónica,0,4
1424,2025-02-04 05:38:00,16.06,"Torres, Williams and Beard",Discover,Mobile,0,Nuevo León,Turismo,0,41
1425,2025-01-03 06:42:00,431.48,Mayo Ltd,MasterCard,Desktop,1,EdoMex,Entretenimiento,0,34
1426,2025-01-31 00:18:00,335.58,Bond and Sons,Visa,Tablet,0,Sonora,Restaurante,0,11
1427,2025-01-27 14:15:00,0.5,Jackson Inc,Discover,Tablet,0,CDMX,Supermercado,0,6
1428,2025-02-05 08:55:00,303.26,"Jimenez, Murphy and Nguyen",Discover,Mobile,0,Nuevo León,Retail,0,36
1429,2025-02-05 13:38:00,101.92,"Watts, Robertson and Ford",Discover,Tablet,0,EdoMex,Restaurante,0,16
1430,2025-01-08 09:53:00,202.43,"Johnson, Cline and Clements",Visa,Tablet,0,Baja California,Turismo,0,32
1431,2025-01-10 12:39:00,60.65,Sullivan Group,Visa,Tablet,0,EdoMex,Supermercado,0,47
1432,2025-01-21 16:48:00,72.48,Shaw-Brown,Discover,Mobile,0,Veracruz,Restaurante,0,7
1433,2025-01-01 18:55:00,67.11,"Whitehead, Sanchez and Ellis",Discover,Mobile,0,Michoacán,Retail,0,25
1434,2025-01-23 08:40:00,109.92,Sherman Inc,Amex,Tablet,0,Guanajuato,Entretenimiento,0,11
1435,2025-02-02 21:00:00,15.04,"Harper, Sanchez and Curtis",Discover,Mobile,1,Chihuahua,Restaurante,0,4
1436,2025-01-31 09:16:00,3.04,"Cain, Cook and Sharp",MasterCard,Desktop,0,Sonora,Electrónica,0,36
1437,2025-01-06 20:53:00,36.81,Gardner-Matthews,MasterCard,Tablet,0,Puebla,Electrónica,0,6
1438,2025-01-14 23:11:00,121.97,Smith Ltd,Discover,Mobile,0,EdoMex,Supermercado,0,49
1439,2025-01-12 07:59:00,22.55,Castro Group,Visa,Mobile,0,Coahuila,Retail,0,40
1440,2025-01-01 04:50:00,111.91,Chavez-Ortiz,Amex,Tablet,0,Coahuila,Entretenimiento,0,26
1441,2025-01-02 01:39:00,350.36,"Smith, Romero and Benitez",Visa,Mobile,0,Guanajuato,Turismo,0,40
1442,2025-01-16 22:28:00,9.86,Evans-Mullins,Discover,Tablet,0,Nuevo León,Electrónica,0,21
1443,2025-02-01 12:16:00,111.66,Crawford-Johnston,MasterCard,Mobile,0,Guanajuato,Supermercado,0,3
1444,2025-01-10 06:46:00,58.65,Holland PLC,Amex,Desktop,0,Puebla,Retail,0,2
1445,2025-02-04 05:25:00,202.6,Butler-Mitchell,Visa,Tablet,0,Puebla,Turismo,0,23
1446,2025-02-05 05:42:00,19.5,Gibson-Blanchard,Visa,Desktop,0,Veracruz,Entretenimiento,0,29
1447,2025-01-30 04:14:00,117.97,"Moss, Briggs and Jones",Discover,Tablet,0,Coahuila,Supermercado,0,44
1448,2025-02-05 01:43:00,182.09,"Walton, Torres and Rodriguez",Amex,Mobile,0,Veracruz,Electrónica,0,49
1449,2025-01-07 01:14:00,289.34,Moore Group,MasterCard,Desktop,0,Veracruz,Retail,0,46
1450,2025-01-14 22:20:00,114.96,"Wilson, Roth and Sexton",Discover,Mobile,0,Puebla,Servicios,0,50
1451,2025-01-21 10:46:00,68.75,"Mathews, Curtis and Jackson",Amex,Tablet,0,Sonora,Restaurante,0,33
1452,2025-01-02 03:16:00,96.19,Malone-Morris,Visa,Tablet,0,Sonora,Restaurante,0,28
1453,2025-01-20 08:38:00,203.18,"Elliott, Doyle and Booker",Discover,Tablet,0,Sonora,Supermercado,0,19
1454,2025-01-11 23:33:00,84.54,Dickson-Williams,Visa,Tablet,0,Nuevo León,Supermercado,0,19
1455,2025-01-09 09:30:00,3.09,Miller-Simmons,Visa,Tablet,0,Tamaulipas,Supermercado,0,34
1456,2025-01-13 14:55:00,267.29,Foster-Cross,Discover,Desktop,0,Nuevo León,Supermercado,0,31
1457,2025-01-22 09:05:00,116.97,"Gonzales, Cline and Wagner",Discover,Tablet,0,CDMX,Electrónica,0,24
1458,2025-01-28 21:59:00,112.86,"Gutierrez, Meyers and Reilly",Discover,Mobile,0,Chihuahua,Turismo,0,14
1459,2025-02-01 23:02:00,24.29,Smith and Sons,Discover,Desktop,0,Guanajuato,Supermercado,0,25
1460,2025-01-28 07:03:00,107.55,"Webb, Shaw and Brandt",Discover,Mobile,0,Puebla,Restaurante,0,10
1461,2025-01-19 03:53:00,50.07,"Reed, Harmon and Martinez",Visa,Tablet,0,Veracruz,Retail,0,38
1462,2025-01-09 15:58:00,105.34,"Ewing, Lee and Delgado",MasterCard,Mobile,0,Tamaulipas,Electrónica,0,6
1463,2025-01-13 17:48:00,11.27,"Gillespie, Rhodes and Winters",MasterCard,Desktop,0,Tamaulipas,Electrónica,0,22
1464,2025-02-03 02:18:00,107.25,"Mendoza, Anderson and Taylor",Discover,Desktop,0,Baja California,Supermercado,0,32
1465,2025-01-04 14:27:00,744.17,Melton-Maxwell,Visa,Desktop,0,Nuevo León,Turismo,0,35
1466,2025-01-30 06:20:00,4.94,Hendricks PLC,MasterCard,Mobile,0,CDMX,Supermercado,0,15
1467,2025-01-02 21:42:00,377.99,Turner-Larson,MasterCard,Desktop,0,Sonora,Retail,0,19
1468,2025-01-27 02:50:00,52.24,Carter Ltd,MasterCard,Mobile,0,Veracruz,Electrónica,0,7
1469,2025-01-01 23:18:00,204.6,Smith-Pitts,Visa,Tablet,0,Jalisco,Electrónica,0,44
1470,2025-01-13 21:14:00,152.5,"Walters, Spencer and Lewis",Discover,Tablet,0,Veracruz,Entretenimiento,0,25
1471,2025-01-14 02:03:00,83.71,Ramos-Parker,Discover,Mobile,0,Guanajuato,Turismo,0,42
1472,2025-01-07 17:09:00,134.11,Mendez-Cole,Discover,Desktop,0,Michoacán,Servicios,0,48
1473,2025-01-17 21:24:00,210.8,"Ball, Burgess and Daniels",Amex,Mobile,0,EdoMex,Entretenimiento,0,50
1474,2025-01-01 04:58:00,51.78,"George, Martin and Richard",Amex,Mobile,0,Guanajuato,Turismo,0,36
1475,2025-01-07 23:28:00,39.61,Brown Group,Amex,Mobile,0,Tamaulipas,Supermercado,0,26
1476,2025-01-25 06:22:00,110.14,Serrano-Stewart,Visa,Tablet,0,Guanajuato,Retail,0,42
1477,2025-01-07 00:50:00,164.95,Green PLC,MasterCard,Mobile,0,Tamaulipas,Servicios,0,15
1478,2025-01-06 02:41:00,143.67,Moreno-Rivera,MasterCard,Tablet,0,Veracruz,Turismo,0,22
1479,2025-01-26 03:39:00,159.86,Crane Inc,Visa,Mobile,0,Veracruz,Retail,0,37
1480,2025-01-09 07:28:00,57.2,"Smith, Ramirez and Barnes",Visa,Tablet,0,Veracruz,Retail,0,23
1481,2025-02-03 09:07:00,170.28,"Fox, Bailey and Little",Discover,Mobile,0,Nuevo León,Servicios,0,47
1482,2025-01-15 09:43:00,12.81,Edwards Ltd,Discover,Mobile,0,Nuevo León,Supermercado,0,44
1483,2025-01-10 15:12:00,78.63,Ford-Thompson,Amex,Desktop,0,Nuevo León,Electrónica,0,1
1484,2025-01-29 19:49:00,0.58,Cohen Inc,Amex,Desktop,0,Tamaulipas,Entretenimiento,0,48
1485,2025-02-03 22:37:00,39.24,Price LLC,Visa,Mobile,0,Coahuila,Entretenimiento,0,31
1486,2025-01-24 13:35:00,45.64,Black Ltd,Amex,Mobile,0,Veracruz,Restaurante,0,44
1487,2025-02-04 19:31:00,50.45,Smith-Dillon,MasterCard,Mobile,0,Sonora,Servicios,0,9
1488,2025-01-27 02:52:00,118.9,Beck-Evans,Visa,Mobile,0,CDMX,Servicios,0,22
1489,2025-01-04 10:43:00,49.19,Pena-Burns,Visa,Desktop,0,EdoMex,Entretenimiento,0,33
1490,2025-01-14 20:53:00,59.55,Kelly LLC,MasterCard,Tablet,0,Michoacán,Electrónica,0,6
1491,2025-01-12 15:18:00,27.12,Patterson Inc,Discover,Mobile,0,CDMX,Turismo,0,27
1492,2025-01-25 21:47:00,46.72,Johnson-Gordon,Discover,Desktop,0,CDMX,Retail,0,1
1493,2025-01-21 06:20:00,25.78,Blackwell-Mills,MasterCard,Mobile,0,Nuevo León,Entretenimiento,0,44
1494,2025-01-05 23:00:00,7.6,"Simmons, Kramer and Nichols",MasterCard,Mobile,0,EdoMex,Supermercado,0,3
1495,2025-01-17 13:46:00,92.49,Green Ltd,Amex,Tablet,0,Puebla,Entretenimiento,0,38
1496,2025-01-11 18:30:00,110.33,"Yu, Rodriguez and Carroll",Visa,Mobile,0,CDMX,Turismo,0,35
1497,2025-01-23 00:25:00,96.62,"Bates, Stone and Archer",Amex,Mobile,0,Coahuila,Restaurante,0,43
1498,2025-01-05 05:33:00,62.27,Walters and Sons,MasterCard,Tablet,0,EdoMex,Electrónica,0,17
1499,2025-01-05 04:38:00,47.77,"Lambert, Hayes and Anderson",Amex,Tablet,0,EdoMex,Retail,0,12
1500,2025-02-05 13:01:00,199.02,Chavez LLC,MasterCard,Tablet,0,Baja California,Supermercado,0,6
1501,2025-01-21 06:23:00,73.21,Cruz-Roth,Amex,Tablet,0,Puebla,Servicios,0,46
1502,2025-01-27 22:54:00,65.24,"Rivera, Douglas and Fischer",Amex,Desktop,0,Sonora,Supermercado,0,44
1503,2025-01-22 23:03:00,2.6,Olson Inc,Discover,Desktop,0,Puebla,Turismo,0,25
1504,2025-01-22 09:00:00,41.74,Parker Inc,MasterCard,Desktop,0,Michoacán,Restaurante,0,25
1505,2025-02-02 20:29:00,47.84,Johns-Gardner,Amex,Mobile,0,EdoMex,Turismo,0,48
1506,2025-01-03 07:06:00,50.89,Ellison-Hicks,Visa,Tablet,0,Guanajuato,Supermercado,0,17
1507,2025-01-19 16:58:00,86.79,"Vega, Campbell and Murray",Amex,Tablet,0,Baja California,Restaurante,0,2
1508,2025-01-18 08:40:00,76.27,"Hodge, Barrett and Castro",Amex,Desktop,0,Coahuila,Turismo,0,5
1509,2025-02-01 19:13:00,93.63,"Gutierrez, Garza and Vazquez",Visa,Mobile,0,Tamaulipas,Retail,0,35
1510,2025-01-05 12:18:00,144.77,"Jacobs, Jones and Phillips",MasterCard,Mobile,0,Jalisco,Electrónica,0,47
1511,2025-01-03 20:47:00,167.66,Mckee Group,Discover,Mobile,0,CDMX,Turismo,0,5
1512,2025-02-04 13:00:00,126.63,Wallace Group,Discover,Desktop,0,Guanajuato,Entretenimiento,0,39
1513,2025-01-08 09:54:00,311.28,Alexander LLC,Discover,Mobile,0,Sonora,Electrónica,0,25
1514,2025-01-02 07:30:00,1.84,"Espinoza, Wright and Walker",Visa,Mobile,0,Jalisco,Restaurante,0,33
1515,2025-01-12 06:51:00,21.79,Gonzalez LLC,Amex,Mobile,0,Jalisco,Supermercado,0,47
1516,2025-01-01 12:08:00,0.76,Butler Ltd,MasterCard,Tablet,0,Sonora,Supermercado,0,16
1517,2025-01-17 17:25:00,104.26,"Mcmillan, Chambers and Vasquez",Amex,Desktop,0,Sonora,Restaurante,0,50
1518,2025-02-03 21:30:00,228.31,"Hopkins, Kennedy and Hodge",Discover,Tablet,0,Baja California,Supermercado,0,17
1519,2025-01-16 02:43:00,27.9,"Soto, Skinner and Mahoney",Amex,Tablet,0,Coahuila,Entretenimiento,0,5
1520,2025-01-31 08:04:00,261.78,Cohen-Spencer,Visa,Desktop,0,EdoMex,Retail,0,18
1521,2025-01-26 09:12:00,6.22,Castillo PLC,Visa,Tablet,0,Chihuahua,Electrónica,0,48
1522,2025-01-07 01:17:00,272.47,"Dunn, Schaefer and Leon",MasterCard,Mobile,0,Veracruz,Entretenimiento,0,23
1523,2025-01-18 23:56:00,43.33,Beck PLC,MasterCard,Mobile,0,Sonora,Restaurante,0,7
1524,2025-01-23 13:36:00,10.69,"Dawson, Adams and Williams",Discover,Mobile,0,EdoMex,Electrónica,0,46
1525,2025-01-03 01:14:00,66.53,"Weaver, White and Malone",MasterCard,Mobile,0,Sonora,Electrónica,0,2
1526,2025-01-15 05:50:00,29.68,Smith and Sons,Amex,Desktop,0,Tamaulipas,Entretenimiento,0,23
1527,2025-01-28 23:25:00,33.53,"Velasquez, Flores and Pearson",Visa,Tablet,0,Michoacán,Restaurante,0,37
1528,2025-02-04 14:50:00,36.71,Hall-Thomas,Visa,Tablet,0,Baja California,Entretenimiento,0,37
1529,2025-01-19 13:35:00,162.47,Reed Inc,Visa,Mobile,0,Chihuahua,Turismo,0,1
1530,2025-01-19 12:43:00,77.47,"White, Clark and Ray",MasterCard,Mobile,0,Chihuahua,Turismo,0,28
1531,2025-01-07 21:37:00,37.3,"Campbell, Thomas and Fisher",Visa,Tablet,0,Veracruz,Restaurante,0,32
1532,2025-01-29 05:05:00,94.25,Tanner-Porter,Visa,Desktop,0,Veracruz,Restaurante,0,25
1533,2025-01-18 01:46:00,125.93,"Martinez, Gaines and Matthews",Visa,Tablet,0,Guanajuato,Supermercado,0,41
1534,2025-01-28 16:41:00,31.83,Castillo-Ho,Discover,Mobile,0,Jalisco,Restaurante,0,18
1535,2025-01-02 05:38:00,53.37,Wade-Francis,Discover,Mobile,0,Baja California,Supermercado,0,48
1536,2025-01-14 05:57:00,13,Johnson Inc,MasterCard,Desktop,0,Nuevo León,Turismo,0,36
1537,2025-01-03 11:20:00,19.99,Nolan-Daniels,Visa,Tablet,0,CDMX,Restaurante,0,7
1538,2025-01-29 04:42:00,114.29,Casey Inc,MasterCard,Desktop,0,Puebla,Retail,0,20
1539,2025-01-20 00:06:00,20.02,"Chase, Watson and Newton",Visa,Desktop,0,Chihuahua,Entretenimiento,0,12
1540,2025-01-27 22:02:00,74.48,"Fisher, Andersen and Hinton",Visa,Mobile,0,Baja California,Restaurante,0,39
1541,2025-01-05 20:42:00,123.46,Carrillo Group,Visa,Tablet,0,EdoMex,Entretenimiento,0,20
1542,2025-01-04 23:39:00,11.3,"Green, Thompson and Pope",MasterCard,Mobile,0,Sonora,Servicios,0,38
1543,2025-01-18 10:58:00,83.77,Jones-Calderon,MasterCard,Tablet,0,Sonora,Electrónica,0,5
1544,2025-02-05 14:15:00,29.65,"Hancock, Thomas and Wilson",Visa,Mobile,0,Guanajuato,Entretenimiento,0,40
1545,2025-01-20 16:07:00,329.49,"Peterson, Villa and Becker",Amex,Mobile,0,CDMX,Entretenimiento,0,8
1546,2025-01-27 21:05:00,66.08,"Yates, Hernandez and Wallace",MasterCard,Tablet,0,Sonora,Retail,0,5
1547,2025-01-08 03:07:00,163.99,"Martinez, Williams and Shea",Discover,Tablet,0,Guanajuato,Retail,0,26
1548,2025-01-09 02:51:00,79.9,Dudley Inc,MasterCard,Mobile,0,Coahuila,Entretenimiento,0,39
1549,2025-01-29 04:23:00,4.44,Fischer PLC,Visa,Tablet,0,EdoMex,Retail,0,9
1550,2025-01-25 13:33:00,100.28,Thompson Group,Amex,Mobile,0,Coahuila,Entretenimiento,0,50
1551,2025-01-02 03:15:00,302.42,Sullivan-Brown,Visa,Tablet,0,EdoMex,Entretenimiento,0,15
1552,2025-01-06 08:11:00,92.03,"Carrillo, Soto and Gonzalez",Discover,Mobile,0,Jalisco,Turismo,0,29
1553,2025-01-27 01:12:00,171.03,Chavez LLC,MasterCard,Mobile,0,CDMX,Entretenimiento,0,28
1554,2025-01-29 12:23:00,215.59,"Jimenez, Chavez and Allen",MasterCard,Mobile,0,Chihuahua,Restaurante,0,14
1555,2025-01-13 00:47:00,25.89,Pacheco-Wood,Visa,Desktop,0,Puebla,Retail,0,26
1556,2025-01-21 09:14:00,23.83,Fritz LLC,Visa,Tablet,0,Guanajuato,Supermercado,0,47
1557,2025-01-06 08:07:00,94.41,Nelson-Howard,Discover,Mobile,0,Veracruz,Restaurante,0,8
1558,2025-02-04 10:29:00,52.94,Perry-Reynolds,Amex,Desktop,0,Puebla,Entretenimiento,0,12
1559,2025-02-04 08:12:00,183.17,"Kelly, Simpson and Newman",Discover,Mobile,0,Chihuahua,Restaurante,0,43
1560,2025-02-03 00:13:00,230.28,"Jones, Walter and Nash",Amex,Desktop,0,Coahuila,Electrónica,0,10
1561,2025-01-15 12:42:00,43.61,"Mendez, Dunn and Hernandez",MasterCard,Mobile,0,Chihuahua,Entretenimiento,0,19
1562,2025-01-09 10:30:00,27.03,Levy-Hopkins,Amex,Mobile,0,Jalisco,Supermercado,0,41
